"","Year","Country Name","Indicator Name","Value","Month","Palestinians Killed","Israelis Killed","Poverty_Level","Total_Killed"
"680","2007","West Bank and Gaza","Gini index",35.6,"JANUARY",10,3,"medium_poverty",13
"681","2007","West Bank and Gaza","Gini index",35.6,"APRIL",16,0,"medium_poverty",16
"682","2007","West Bank and Gaza","Gini index",35.6,"DECEMBER",61,2,"medium_poverty",63
"683","2007","West Bank and Gaza","Gini index",35.6,"FEBRUARY",12,1,"medium_poverty",13
"684","2007","West Bank and Gaza","Gini index",35.6,"NOVEMBER",31,1,"medium_poverty",32
"685","2007","West Bank and Gaza","Income share held by third 20%",16.1,"SEPTEMBER",34,0,"medium_poverty",34
"686","2007","West Bank and Gaza","Income share held by third 20%",16.1,"JULY",27,1,"medium_poverty",28
"687","2007","West Bank and Gaza","Income share held by third 20%",16.1,"OCTOBER",36,2,"medium_poverty",38
"688","2007","West Bank and Gaza","Income share held by third 20%",16.1,"MAY",62,2,"medium_poverty",64
"689","2007","West Bank and Gaza","Income share held by third 20%",16.1,"AUGUST",47,0,"medium_poverty",47
"690","2007","West Bank and Gaza","Income share held by third 20%",16.1,"MARCH",9,0,"medium_poverty",9
"691","2007","West Bank and Gaza","Income share held by third 20%",16.1,"JUNE",40,0,"medium_poverty",40
"692","2007","West Bank and Gaza","Income share held by third 20%",16.1,"JANUARY",10,3,"medium_poverty",13
"693","2007","West Bank and Gaza","Income share held by third 20%",16.1,"APRIL",16,0,"medium_poverty",16
"694","2007","West Bank and Gaza","Income share held by third 20%",16.1,"DECEMBER",61,2,"medium_poverty",63
"695","2007","West Bank and Gaza","Income share held by third 20%",16.1,"FEBRUARY",12,1,"medium_poverty",13
"696","2007","West Bank and Gaza","Income share held by third 20%",16.1,"NOVEMBER",31,1,"medium_poverty",32
"697","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"SEPTEMBER",34,0,"high_poverty",34
"698","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"JULY",27,1,"high_poverty",28
"699","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"OCTOBER",36,2,"high_poverty",38
"700","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"MAY",62,2,"high_poverty",64
"701","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"AUGUST",47,0,"high_poverty",47
"702","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"MARCH",9,0,"high_poverty",9
"703","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"JUNE",40,0,"high_poverty",40
"704","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"JANUARY",10,3,"high_poverty",13
"705","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"APRIL",16,0,"high_poverty",16
"706","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"DECEMBER",61,2,"high_poverty",63
"707","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"FEBRUARY",12,1,"high_poverty",13
"708","2007","West Bank and Gaza","Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.4,"NOVEMBER",31,1,"high_poverty",32
"709","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"SEPTEMBER",34,0,"high_poverty",34
"710","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"JULY",27,1,"high_poverty",28
"711","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"OCTOBER",36,2,"high_poverty",38
"712","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"MAY",62,2,"high_poverty",64
"713","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"AUGUST",47,0,"high_poverty",47
"714","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"MARCH",9,0,"high_poverty",9
"715","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"JUNE",40,0,"high_poverty",40
"716","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"JANUARY",10,3,"high_poverty",13
"717","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"APRIL",16,0,"high_poverty",16
"718","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"DECEMBER",61,2,"high_poverty",63
"719","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"FEBRUARY",12,1,"high_poverty",13
"720","2007","West Bank and Gaza","Poverty gap at $6.85 a day (2017 PPP) (%)",7.7,"NOVEMBER",31,1,"high_poverty",32
"721","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"SEPTEMBER",34,0,"high_poverty",34
"722","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"JULY",27,1,"high_poverty",28
"723","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"OCTOBER",36,2,"high_poverty",38
"724","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"MAY",62,2,"high_poverty",64
"725","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"AUGUST",47,0,"high_poverty",47
"726","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"MARCH",9,0,"high_poverty",9
"727","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"JUNE",40,0,"high_poverty",40
"728","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"JANUARY",10,3,"high_poverty",13
"729","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"APRIL",16,0,"high_poverty",16
"730","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"DECEMBER",61,2,"high_poverty",63
"731","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"FEBRUARY",12,1,"high_poverty",13
"732","2007","West Bank and Gaza","Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population)",27.7,"NOVEMBER",31,1,"high_poverty",32
"733","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"SEPTEMBER",34,0,"high_poverty",34
"734","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"JULY",27,1,"high_poverty",28
"735","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"OCTOBER",36,2,"high_poverty",38
"736","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"MAY",62,2,"high_poverty",64
"737","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"AUGUST",47,0,"high_poverty",47
"738","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"MARCH",9,0,"high_poverty",9
"739","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"JUNE",40,0,"high_poverty",40
"740","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"JANUARY",10,3,"high_poverty",13
"741","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"APRIL",16,0,"high_poverty",16
"742","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"DECEMBER",61,2,"high_poverty",63
"743","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"FEBRUARY",12,1,"high_poverty",13
"744","2007","West Bank and Gaza","Poverty gap at $2.15 a day (2017 PPP) (%)",0.2,"NOVEMBER",31,1,"high_poverty",32
"745","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"SEPTEMBER",34,0,"high_poverty",34
"746","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"JULY",27,1,"high_poverty",28
"747","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"OCTOBER",36,2,"high_poverty",38
"748","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"MAY",62,2,"high_poverty",64
"749","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"AUGUST",47,0,"high_poverty",47
"750","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"MARCH",9,0,"high_poverty",9
"751","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"JUNE",40,0,"high_poverty",40
"752","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"JANUARY",10,3,"high_poverty",13
"753","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"APRIL",16,0,"high_poverty",16
"754","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"DECEMBER",61,2,"high_poverty",63
"755","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"FEBRUARY",12,1,"high_poverty",13
"756","2007","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",5.1,"NOVEMBER",31,1,"high_poverty",32
"757","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"FEBRUARY",79,2,"medium_poverty",81
"758","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"JANUARY",89,1,"medium_poverty",90
"759","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"SEPTEMBER",3,0,"medium_poverty",3
"760","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"AUGUST",0,4,"medium_poverty",4
"761","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"JULY",8,4,"medium_poverty",12
"762","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"JUNE",30,1,"medium_poverty",31
"763","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"MAY",40,2,"medium_poverty",42
"764","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"APRIL",72,8,"medium_poverty",80
"765","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"MARCH",114,12,"medium_poverty",126
"766","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"DECEMBER",432,4,"medium_poverty",436
"767","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"NOVEMBER",15,0,"medium_poverty",15
"768","2008","West Bank and Gaza","Population living in slums (% of urban population)",27.16442,"OCTOBER",4,1,"medium_poverty",5
"769","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"JUNE",4,0,"medium_poverty",4
"770","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"JULY",2,0,"medium_poverty",2
"771","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"FEBRUARY",9,0,"medium_poverty",9
"772","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"MAY",6,1,"medium_poverty",7
"773","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"APRIL",6,1,"medium_poverty",7
"774","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"MARCH",9,0,"medium_poverty",9
"775","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"OCTOBER",0,0,"medium_poverty",0
"776","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"JANUARY",978,6,"medium_poverty",984
"777","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"DECEMBER",6,1,"medium_poverty",7
"778","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"NOVEMBER",1,0,"medium_poverty",1
"779","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"AUGUST",6,0,"medium_poverty",6
"780","2009","West Bank and Gaza","Income share held by fourth 20%",21.9,"SEPTEMBER",9,0,"medium_poverty",9
"781","2009","West Bank and Gaza","Income share held by second 20%",11.9,"JUNE",4,0,"medium_poverty",4
"782","2009","West Bank and Gaza","Income share held by second 20%",11.9,"JULY",2,0,"medium_poverty",2
"783","2009","West Bank and Gaza","Income share held by second 20%",11.9,"FEBRUARY",9,0,"medium_poverty",9
"784","2009","West Bank and Gaza","Income share held by second 20%",11.9,"MAY",6,1,"medium_poverty",7
"785","2009","West Bank and Gaza","Income share held by second 20%",11.9,"APRIL",6,1,"medium_poverty",7
"786","2009","West Bank and Gaza","Income share held by second 20%",11.9,"MARCH",9,0,"medium_poverty",9
"787","2009","West Bank and Gaza","Income share held by second 20%",11.9,"OCTOBER",0,0,"medium_poverty",0
"788","2009","West Bank and Gaza","Income share held by second 20%",11.9,"JANUARY",978,6,"medium_poverty",984
"789","2009","West Bank and Gaza","Income share held by second 20%",11.9,"DECEMBER",6,1,"medium_poverty",7
"790","2009","West Bank and Gaza","Income share held by second 20%",11.9,"NOVEMBER",1,0,"medium_poverty",1
"791","2009","West Bank and Gaza","Income share held by second 20%",11.9,"AUGUST",6,0,"medium_poverty",6
"792","2009","West Bank and Gaza","Income share held by second 20%",11.9,"SEPTEMBER",9,0,"medium_poverty",9
"793","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JUNE",4,0,"high_poverty",4
"794","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JULY",2,0,"high_poverty",2
"795","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"FEBRUARY",9,0,"high_poverty",9
"796","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"MAY",6,1,"high_poverty",7
"797","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"APRIL",6,1,"high_poverty",7
"798","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"MARCH",9,0,"high_poverty",9
"799","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"OCTOBER",0,0,"high_poverty",0
"800","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"JANUARY",978,6,"high_poverty",984
"801","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"DECEMBER",6,1,"high_poverty",7
"802","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"NOVEMBER",1,0,"high_poverty",1
"803","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"AUGUST",6,0,"high_poverty",6
"804","2009","West Bank and Gaza","Poverty gap at $3.65 a day (2017 PPP) (%)",0.3,"SEPTEMBER",9,0,"high_poverty",9
"805","2009","West Bank and Gaza","Gini index",34.5,"JUNE",4,0,"medium_poverty",4
"806","2009","West Bank and Gaza","Gini index",34.5,"JULY",2,0,"medium_poverty",2
"807","2009","West Bank and Gaza","Gini index",34.5,"FEBRUARY",9,0,"medium_poverty",9
"808","2009","West Bank and Gaza","Gini index",34.5,"MAY",6,1,"medium_poverty",7
"809","2009","West Bank and Gaza","Gini index",34.5,"APRIL",6,1,"medium_poverty",7
"810","2009","West Bank and Gaza","Gini index",34.5,"MARCH",9,0,"medium_poverty",9
"811","2009","West Bank and Gaza","Gini index",34.5,"OCTOBER",0,0,"medium_poverty",0
"812","2009","West Bank and Gaza","Gini index",34.5,"JANUARY",978,6,"medium_poverty",984
"813","2009","West Bank and Gaza","Gini index",34.5,"DECEMBER",6,1,"medium_poverty",7
"814","2009","West Bank and Gaza","Gini index",34.5,"NOVEMBER",1,0,"medium_poverty",1
"815","2009","West Bank and Gaza","Gini index",34.5,"AUGUST",6,0,"medium_poverty",6
"816","2009","West Bank and Gaza","Gini index",34.5,"SEPTEMBER",9,0,"medium_poverty",9
"817","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"JUNE",4,0,"high_poverty",4
"818","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"JULY",2,0,"high_poverty",2
"819","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"FEBRUARY",9,0,"high_poverty",9
"820","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"MAY",6,1,"high_poverty",7
"821","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"APRIL",6,1,"high_poverty",7
"822","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"MARCH",9,0,"high_poverty",9
"823","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"OCTOBER",0,0,"high_poverty",0
"824","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"JANUARY",978,6,"high_poverty",984
"825","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"DECEMBER",6,1,"high_poverty",7
"826","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"NOVEMBER",1,0,"high_poverty",1
"827","2009","West Bank and Gaza","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)",1.7,"AUGUST",6,0,"high_poverty",6
